airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,242774,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGBB,130683,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGGW,110274,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGCC,102407,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGNX,96405,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNM,94020,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGKK,92760,LGW,51.148102,-0.190278,London Gatwick Airport
EGGP,86051,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGPK,82335,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
LEMD,53979,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EIDW,43226,DUB,53.421299,-6.27007,Dublin Airport
EGHI,41684,SOU,50.95029830932617,-1.3567999601364136,Southampton Airport
EGGD,40691,BRS,51.382702,-2.71909,Bristol Airport
EBBR,30862,BRU,50.9014015198,4.48443984985,Brussels Airport
LEPA,27252,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
ENGM,21706,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
